1_900_1_0.78, 0.78125
766_601_1_0.66, 0.664062
767_250_1_0.80, 0.8
768_601_1_0.62, 0.615234
769_300_1_0.88, 0.875
770_6_1_2.00, 2.0
771_5_1_2.00, 2.0
772_7_1_2.00, 2.0
774_601_1_0.69, 0.689453
775_301_1_0.64, 0.640625
776_300_1_0.62, 0.625
777_601_1_0.73, 0.732422
778_6_1_2.00, 2.0
779_6_1_2.00, 2.0
780_251_1_0.80, 0.8
782_4_1_2.00, 2.0
783_605_1_0.78, 0.78125
784_601_1_0.62, 0.625
785_601_1_0.63, 0.630859
786_601_1_0.69, 0.689453
787_201_1_0.64, 0.642578
788_601_1_0.63, 0.630859
790_601_1_0.64, 0.636719
791_601_1_0.74, 0.742188
792_202_1_0.59, 0.589844
793_250_1_1.25, 1.25
794_10_1_2.00, 2.0
795_4_1_2.00, 2.0
796_6_1_2.00, 2.0
797_301_1_0.67, 0.667969
798_301_1_0.65, 0.652344
799_601_1_0.61, 0.609375
800_201_1_0.78, 0.779297
801_601_1_0.67, 0.671875
802_601_1_0.84, 0.84375
803_6_1_2.00, 2.0
804_601_1_0.74, 0.742188
805_601_1_0.65, 0.648438
806_601_1_0.62, 0.625
807_601_1_0.68, 0.675781
808_601_1_0.62, 0.623047
809_202_1_0.62, 0.623047
810_352_1_1.25, 1.25
811_601_1_0.79, 0.794922
812_605_1_0.66, 0.658203
813_601_1_0.75, 0.746094
814_601_1_0.67, 0.673828
815_601_1_0.93, 0.933594
816_203_1_0.69, 0.689453
817_601_1_0.71, 0.707031
818_301_1_0.73, 0.730469
819_601_1_0.76, 0.755859
820_250_1_0.80, 0.8
822_601_1_0.69, 0.693359
823_203_1_0.59, 0.585938
824_605_1_0.87, 0.869141
825_252_1_0.80, 0.8
826_401_1_0.53, 0.525391
827_601_1_0.70, 0.699219
828_105_1_0.69, 0.6875
829_6_1_2.00, 2.0
830_601_1_0.83, 0.826172
831_203_1_0.62, 0.62
832_7_1_2.00, 2.0
833_201_1_0.63, 0.632812
835_4_1_2.00, 2.0
837_601_1_0.62, 0.625
838_400_1_0.98, 0.976562
839_300_1_0.72, 0.724609
840_6_1_2.00, 2.0
842_202_1_0.65, 0.652344
843_601_1_0.67, 0.666016
844_601_1_0.69, 0.693359
846_8_1_2.00, 2.0
848_601_1_0.77, 0.769531
849_7_1_2.00, 2.0
850_300_1_0.77, 0.767578
853_605_1_0.57, 0.568359
856_201_1_0.74, 0.740234
857_601_1_0.66, 0.65625
858_6_1_2.00, 2.0
859_601_1_0.62, 0.625
860_202_1_0.74, 0.736328
861_4_1_2.00, 2.0
862_601_1_0.62, 0.625
864_202_1_0.70, 0.699219
865_202_1_0.62, 0.62
866_601_1_0.73, 0.730469
867_601_1_0.62, 0.625
868_9_1_2.00, 2.0
870_250_1_0.62, 0.625
872_7_1_2.00, 2.0
873_601_1_0.62, 0.625
874_202_1_0.60, 0.599609
875_601_1_0.62, 0.625
877_202_1_0.66, 0.65625
878_601_1_0.64, 0.636719
879_601_1_0.76, 0.763672
880_601_1_0.75, 0.753906
881_605_1_0.70, 0.703125
882_202_1_0.80, 0.8
883_202_1_0.58, 0.576172
884_601_1_0.62, 0.625
885_204_1_0.61, 0.613281
886_605_1_0.87, 0.867188
887_4_1_2.00, 2.0
888_601_1_0.62, 0.625
889_601_1_0.64, 0.642578
890_601_1_0.74, 0.740234
891_8_1_2.00, 2.0
892_201_1_0.55, 0.548828
893_104_1_0.70, 0.703125
894_5_1_2.00, 2.0
895_601_1_0.65, 0.654297
896_4_1_2.00, 2.0
897_202_1_0.70, 0.697266
898_7_1_2.00, 2.0
899_601_1_0.74, 0.738281
900_601_1_0.69, 0.685547
901_4_1_2.00, 2.0
902_601_1_0.67, 0.673828
903_250_1_0.80, 0.8
904_301_1_0.69, 0.685547
906_301_1_1.25, 1.25
907_251_1_0.80, 0.8
908_338_1_1.25, 1.25
909_601_1_0.75, 0.751953
911_601_1_0.68, 0.677734
912_601_1_0.64, 0.636719
913_7_1_2.00, 2.0
914_7_1_2.00, 2.0
915_300_1_0.59, 0.591797
916_201_1_0.81, 0.810547
917_601_1_0.64, 0.642578
918_9_1_2.00, 2.0
919_550_1_1.00, 1.0
920_7_1_2.00, 2.0
921_601_1_0.66, 0.664062
922_601_1_0.62, 0.625
923_601_1_0.67, 0.671875
924_201_1_0.76, 0.761719
925_601_1_0.78, 0.775391
926_601_1_0.69, 0.693359
929_301_1_0.67, 0.667969
930_301_1_0.64, 0.636719
931_201_1_0.70, 0.703125
932_301_1_0.59, 0.587891
933_108_1_0.89, 0.894531
934_601_1_0.62, 0.625
935_202_1_0.65, 0.652344
936_251_1_0.62, 0.625
938_601_1_0.85, 0.849609
939_601_1_0.81, 0.808594
940_7_1_2.00, 2.0
941_4_1_2.00, 2.0
942_7_1_2.00, 2.0
943_604_1_0.64, 0.644531
944_601_1_0.56, 0.558594
945_601_1_0.70, 0.703125
946_301_1_0.98, 0.976562
947_6_1_2.00, 2.0
948_601_1_0.60, 0.601562
949_4_1_2.00, 2.0
950_302_1_0.76, 0.755859
951_601_1_0.78, 0.78125
952_601_1_0.71, 0.708984
953_6_1_2.00, 2.0
954_202_1_0.61, 0.605469
955_601_1_0.78, 0.783203
956_601_1_0.72, 0.71875
957_606_1_0.83, 0.833984
958_6_1_2.00, 2.0
960_601_1_0.71, 0.707031
961_300_1_0.64, 0.640625
962_4_1_2.00, 2.0
963_300_1_0.78, 0.78125
964_2_1_2.00, 2.0
965_601_1_0.56, 0.560547
966_601_1_0.57, 0.570312
967_250_1_0.80, 0.8
968_601_1_0.62, 0.625
970_7_1_2.00, 2.0
971_301_1_0.64, 0.642578
972_303_1_0.39, 0.390625
973_601_1_0.74, 0.740234
974_601_1_0.62, 0.621094
976_202_1_0.62, 0.625
977_250_1_0.80, 0.8
978_601_1_0.78, 0.777344
979_601_1_0.74, 0.740234
980_201_1_0.78, 0.775391
981_601_1_0.76, 0.763672
982_203_1_0.65, 0.650391
983_16_1_2.00, 2.0
984_10_1_2.00, 2.0
985_4_1_2.00, 2.0
986_601_1_0.73, 0.730469
987_202_1_0.74, 0.742188
988_601_1_0.69, 0.685547
989_601_1_0.79, 0.792969
990_301_1_0.70, 0.703125
991_601_1_0.68, 0.679688
993_601_1_0.69, 0.693359
995_201_1_0.70, 0.699219
996_5_1_2.00, 2.0
997_601_1_0.62, 0.625
998_202_1_0.62, 0.625
999_301_1_0.65, 0.650391
1000_8_1_2.00, 2.0
1001_7_1_2.00, 2.0
1002_601_1_0.55, 0.548828
1003_203_1_0.57, 0.570312
1004_601_1_0.56, 0.560547
1005_601_1_0.73, 0.726562
1008_601_1_0.64, 0.642578
1009_204_1_0.68, 0.683594
1010_202_1_0.57, 0.574219
1011_601_1_0.70, 0.703125
1012_601_1_0.70, 0.703125
1013_601_1_0.62, 0.621094
1014_7_1_2.00, 2.0
1015_601_1_0.81, 0.806641
1016_202_1_0.71, 0.707031
1017_2_1_2.00, 2.0
1018_201_1_0.75, 0.753906
1019_301_1_0.59, 0.585938
1020_601_1_0.63, 0.632812
1021_203_1_0.60, 0.597656
1022_9_1_2.00, 2.0
1023_601_1_0.71, 0.708984
1024_601_1_0.71, 0.714844
1025_601_1_0.68, 0.681641
1026_203_1_0.80, 0.8
1027_601_1_0.62, 0.625
1028_601_1_0.74, 0.738281
1029_9_1_2.00, 2.0
1030_601_1_0.85, 0.853516
1031_601_1_0.62, 0.625
1032_605_1_0.78, 0.78125
1033_5_1_2.00, 2.0
1034_4_1_2.00, 2.0
1035_601_1_0.88, 0.880859
1036_201_1_0.62, 0.625
1038_202_1_0.76, 0.757812
1039_7_1_2.00, 2.0
1040_601_1_0.62, 0.625
1042_7_1_2.00, 2.0
1043_202_1_0.68, 0.679688
1045_601_1_0.71, 0.705078
1046_601_1_0.72, 0.724609
1047_601_1_0.66, 0.660156
1048_6_1_2.00, 2.0
1049_601_1_0.59, 0.59375
1050_7_1_2.00, 2.0
1051_605_1_0.86, 0.857422
1052_601_1_0.63, 0.630859
1053_8_1_2.00, 2.0
1054_601_1_0.60, 0.597656
1056_301_1_0.64, 0.642578
1057_202_1_0.70, 0.703125
1058_4_1_2.00, 2.0
1059_203_1_0.78, 0.78125
1060_601_1_0.80, 0.802734
1061_601_1_0.61, 0.613281
1063_601_1_0.71, 0.707031
1064_301_1_0.74, 0.742188
1065_601_1_0.62, 0.625
1066_601_1_0.56, 0.5625
1067_601_1_0.62, 0.625
1068_601_1_0.67, 0.669922
1069_103_1_1.25, 1.25
1070_606_1_0.80, 0.802734
1071_6_1_2.00, 2.0
1072_601_1_0.77, 0.773438
1073_601_1_0.72, 0.722656
1074_10_1_2.00, 2.0
1075_601_1_0.63, 0.632812
1076_201_1_0.70, 0.697266
1077_601_1_0.62, 0.625
1078_206_1_0.73, 0.726562
1079_601_1_0.69, 0.689453
1080_202_1_0.61, 0.611328
1082_201_1_0.64, 0.642578
1083_202_1_0.68, 0.675781
1084_605_1_0.88, 0.880859
1085_604_1_0.75, 0.75
1086_300_1_0.80, 0.800781
1087_7_1_2.00, 2.0
1088_7_1_2.00, 2.0
1089_9_1_2.00, 2.0
1090_601_1_0.60, 0.597656
1091_601_1_0.77, 0.769531
1093_203_1_0.66, 0.664062
1094_9_1_2.00, 2.0
1096_601_1_0.68, 0.683594
1097_201_1_0.74, 0.738281
1100_601_1_0.71, 0.705078
1101_202_1_0.59, 0.585938
1102_6_1_2.00, 2.0
1103_601_1_0.62, 0.625
1104_601_1_0.79, 0.787109
1105_601_1_0.62, 0.625
1106_601_1_0.74, 0.736328
1107_601_1_0.52, 0.519531
1108_601_1_0.67, 0.671875
1109_6_1_2.00, 2.0
1110_202_1_0.71, 0.707031
1111_301_1_0.78, 0.78125
1112_601_1_0.62, 0.617188
1113_4_1_2.00, 2.0
1114_601_1_0.66, 0.664062
1115_5_1_2.00, 2.0
1116_601_1_0.75, 0.746094
1117_601_1_0.92, 0.919922
1118_601_1_0.68, 0.681641
1120_5_1_2.00, 2.0
1121_203_1_0.80, 0.8
1122_601_1_0.69, 0.693359
1123_601_1_0.62, 0.625
1124_202_1_0.62, 0.625
1125_300_1_0.97, 0.972656
1126_601_1_0.79, 0.791016
1127_601_1_0.64, 0.636719
1128_201_1_0.59, 0.59375
1129_104_1_0.70, 0.703125
1130_605_1_0.96, 0.957031
1131_202_1_0.62, 0.625
1132_252_1_0.62, 0.625
1133_9_1_2.00, 2.0
1134_301_1_0.66, 0.664062
1135_601_1_0.65, 0.652344
1136_8_1_2.00, 2.0
1137_601_1_0.62, 0.625
1138_601_1_0.72, 0.724609
1139_601_1_0.67, 0.673828
1140_601_1_0.62, 0.625
1141_11_1_2.00, 2.0
1142_300_1_0.67, 0.671875
1143_601_1_0.62, 0.619141
1144_6_1_2.00, 2.0
1145_300_1_0.57, 0.574219
1146_610_1_0.81, 0.810547
1147_202_1_0.72, 0.722656
1149_601_1_0.90, 0.896484
1150_202_1_0.62, 0.62
1151_601_1_0.68, 0.683594
1152_601_1_0.79, 0.791016
1153_6_1_2.00, 2.0
1154_201_1_0.66, 0.660156
1155_300_1_0.78, 0.775391
1157_601_1_0.62, 0.625
1158_8_1_2.00, 2.0
1159_300_1_0.62, 0.617188
1160_601_1_0.73, 0.732422
1161_602_1_0.75, 0.746094
1162_302_1_0.82, 0.820312
1163_601_1_0.78, 0.78125
1164_605_1_0.76, 0.759766
1165_601_1_0.66, 0.660156
1166_601_1_0.59, 0.585938
1167_601_1_0.61, 0.611328
1169_601_1_0.59, 0.59375
1170_250_1_0.80, 0.8
1171_601_1_0.81, 0.806641
1172_4_1_2.00, 2.0
1173_601_1_0.73, 0.734375
1174_605_1_0.92, 0.921875
1176_601_1_0.65, 0.646484
1177_9_1_2.00, 2.0
1178_601_1_0.69, 0.685547
1179_251_1_0.62, 0.62
1180_601_1_0.74, 0.742188
1181_601_1_0.66, 0.65625
1183_601_1_0.70, 0.703125
1184_345_1_0.62, 0.625
1185_301_1_0.59, 0.591797
1186_104_1_0.68, 0.683594
1187_601_1_0.74, 0.742188
1188_601_1_0.71, 0.708984
1189_601_1_0.62, 0.625
1190_203_1_0.64, 0.642578
1191_601_1_0.59, 0.585938
1192_201_1_0.62, 0.623047
1193_10_1_2.00, 2.0
1194_7_1_2.00, 2.0
1195_4_1_2.00, 2.0
1196_2_1_2.00, 2.0
1197_601_1_0.87, 0.873047
1198_601_1_0.68, 0.681641
1199_7_1_2.00, 2.0
1200_7_1_2.00, 2.0
1201_202_1_0.72, 0.716797
1202_4_1_2.00, 2.0
1203_601_1_0.70, 0.703125
1204_601_1_0.78, 0.78125
1205_250_1_0.62, 0.62
1206_601_1_0.59, 0.589844
1207_601_1_0.72, 0.722656
1208_202_1_0.62, 0.625
1210_401_1_0.70, 0.703125
1211_202_1_0.62, 0.625
1212_601_1_0.70, 0.701172
1213_601_1_0.64, 0.644531
1214_301_1_0.65, 0.654297
1215_601_1_0.85, 0.851562
1216_601_1_0.63, 0.630859
1218_201_1_0.67, 0.666016
1219_601_1_0.86, 0.863281
1221_601_1_0.68, 0.679688
1224_601_1_0.61, 0.611328
1225_202_1_0.71, 0.707031
1227_301_1_0.55, 0.548828
1228_353_1_0.80, 0.8
1230_400_1_0.64, 0.642578
1231_451_1_1.00, 1.0
1232_201_1_0.78, 0.775391
1233_300_1_0.76, 0.755859
1234_601_1_0.63, 0.626953
1235_201_1_0.71, 0.714844
1236_252_1_0.62, 0.62
1237_202_1_0.65, 0.646484
1239_601_1_0.78, 0.78125
1240_202_1_0.66, 0.664062
1241_202_1_0.80, 0.8
1242_201_1_0.65, 0.654297
1243_601_1_0.62, 0.625
1244_202_1_0.62, 0.625
1245_601_1_0.62, 0.625
1246_601_1_0.78, 0.78125
1247_250_1_0.62, 0.625
1248_601_1_0.68, 0.683594
1249_10_1_2.00, 2.0
1250_601_1_0.67, 0.666016
1251_301_1_0.68, 0.679688
1252_14_1_0.75, 0.75
1253_201_1_0.50, 0.5
1254_601_1_0.71, 0.712891
1255_202_1_0.71, 0.707031
1256_202_1_0.62, 0.625
1257_301_1_0.50, 0.5
1258_250_1_0.80, 0.8
1259_251_1_0.62, 0.625
1260_4_1_2.00, 2.0
1261_7_1_2.00, 2.0
1262_202_1_0.62, 0.625
1263_601_1_0.75, 0.746094
1264_300_1_0.59, 0.585938
1265_6_1_2.00, 2.0
1266_250_1_0.80, 0.8
1267_104_1_0.68, 0.677734
1269_601_1_0.80, 0.798828
1271_601_1_0.72, 0.71875
1272_601_1_0.72, 0.724609
1273_201_1_0.68, 0.683594
1274_601_1_0.80, 0.804688
1275_6_1_2.00, 2.0
1276_301_1_0.70, 0.703125
1277_602_1_1.25, 1.25
1279_202_1_0.68, 0.679688
1280_301_1_1.25, 1.25
1281_251_1_0.62, 0.625
1282_4_1_2.00, 2.0
1283_7_1_2.00, 2.0
1285_606_1_0.70, 0.703125
1286_601_1_0.74, 0.744141
1287_601_1_0.73, 0.734375
1288_601_1_0.65, 0.650391
1289_6_1_2.00, 2.0
1290_301_1_0.71, 0.714844
1291_302_1_0.74, 0.738281
1292_202_1_0.54, 0.537109
1293_601_1_0.73, 0.732422
1294_601_1_0.80, 0.796875
1295_301_1_0.66, 0.662109
1296_4_1_2.00, 2.0
1297_601_1_0.62, 0.625
1298_250_1_0.62, 0.62
1299_6_1_2.00, 2.0
1300_601_1_0.68, 0.681641
1301_601_1_0.74, 0.740234
1302_202_1_0.62, 0.625
1303_250_1_0.62, 0.62
1304_202_1_0.62, 0.625
1306_601_1_0.62, 0.619141
1307_301_1_0.77, 0.767578
1308_201_1_0.76, 0.759766
1309_301_1_0.74, 0.742188
1310_601_1_0.78, 0.777344
1311_601_1_0.62, 0.625
1312_601_1_0.81, 0.806641
1313_350_1_1.25, 1.25
1314_202_1_0.61, 0.611328
1315_202_1_0.65, 0.650391
1316_203_1_0.80, 0.8
1317_601_1_0.73, 0.728516
1318_251_1_0.62, 0.62
1319_601_1_0.75, 0.753906
1320_601_1_0.73, 0.726562
1321_601_1_0.73, 0.732422
1322_601_1_0.67, 0.669922
1323_201_1_0.59, 0.591797
1324_301_1_0.62, 0.62
1325_601_1_0.69, 0.689453
1326_601_1_0.73, 0.732422
1327_6_1_2.00, 2.0
1329_601_1_0.67, 0.673828
1330_601_1_0.68, 0.681641
1331_202_1_0.50, 0.5
1332_601_1_0.62, 0.625
1333_601_1_0.70, 0.699219
1334_4_1_2.00, 2.0
1335_4_1_2.00, 2.0
1336_202_1_0.62, 0.623047
1337_601_1_0.69, 0.6875
1338_601_1_0.78, 0.78125
1339_202_1_1.25, 1.25
1340_204_1_0.62, 0.625
1341_204_1_0.58, 0.582031
1342_601_1_0.59, 0.589844
1343_202_1_0.64, 0.642578
1345_10_1_2.00, 2.0
1346_602_1_0.79, 0.792969
1347_601_1_0.60, 0.597656
1348_203_1_0.62, 0.625
1349_105_1_0.58, 0.578125
1350_601_1_0.71, 0.712891
1352_601_1_0.72, 0.722656
1353_601_1_0.62, 0.617188
1354_250_1_0.62, 0.62
1355_301_1_0.70, 0.703125
1356_601_1_0.98, 0.976562
1357_6_1_2.00, 2.0
1358_251_1_0.62, 0.62
1359_601_1_0.57, 0.574219
1360_202_1_0.76, 0.763672
1362_401_1_0.77, 0.771484
1363_601_1_0.62, 0.625
1364_203_1_0.80, 0.8
1365_301_1_0.68, 0.677734
1367_601_1_0.70, 0.703125
1368_7_1_2.00, 2.0
1369_6_1_2.00, 2.0
1372_7_1_2.00, 2.0
1373_9_1_2.00, 2.0
1374_400_1_0.71, 0.712891
1375_601_1_0.62, 0.617188
1376_601_1_0.72, 0.720703
1377_601_1_0.67, 0.666016
1378_8_1_2.00, 2.0
1379_6_1_2.00, 2.0
1380_601_1_0.80, 0.800781
1383_201_1_0.57, 0.574219
1384_202_1_0.68, 0.681641
1385_252_1_0.62, 0.625
1386_202_1_0.62, 0.62
1387_601_1_0.59, 0.587891
1388_202_1_0.63, 0.632812
1389_601_1_0.66, 0.65625
1390_8_1_2.00, 2.0
1391_601_1_0.60, 0.601562
1392_601_1_0.62, 0.625
1393_5_1_2.00, 2.0
1394_601_1_0.62, 0.625
1395_7_1_2.00, 2.0
1397_601_1_0.72, 0.722656
1398_601_1_0.62, 0.625
1399_7_1_2.00, 2.0
1401_5_1_2.00, 2.0
1402_300_1_0.80, 0.802734
1403_601_1_0.76, 0.757812
1404_601_1_0.75, 0.751953
1405_202_1_0.52, 0.515625
1406_301_1_0.69, 0.689453
1407_202_1_0.62, 0.625
1408_601_1_0.71, 0.705078
1409_601_1_0.67, 0.669922
1410_6_1_2.00, 2.0
1411_601_1_0.62, 0.625
1412_601_1_0.77, 0.773438
1413_601_1_0.74, 0.744141
1415_6_1_2.00, 2.0
1416_601_1_0.68, 0.681641
1417_601_1_0.72, 0.716797
1418_202_1_0.62, 0.625
1419_203_1_0.74, 0.736328
1420_601_1_0.71, 0.705078
1421_7_1_2.00, 2.0
1422_202_1_0.67, 0.673828
1424_301_1_0.75, 0.753906
1425_201_1_0.62, 0.623047
1426_3_1_2.00, 2.0
1427_202_1_0.54, 0.544922
1428_202_1_0.59, 0.589844
1430_8_1_2.00, 2.0
1432_254_1_0.62, 0.625
1433_601_1_0.82, 0.818359
1434_601_1_0.66, 0.65625
1435_601_1_0.71, 0.714844
1436_601_1_0.66, 0.664062
1437_300_1_0.73, 0.726562
1438_601_1_0.75, 0.746094
1439_301_1_0.74, 0.742188
1440_300_1_0.68, 0.681641
1441_7_1_2.00, 2.0
1442_203_1_0.62, 0.625
1443_601_1_0.62, 0.625
1444_605_1_0.66, 0.658203
1446_203_1_0.62, 0.625
1447_201_1_0.63, 0.628906
1448_6_1_2.00, 2.0
1449_201_1_0.59, 0.59375
1450_601_1_0.75, 0.753906
1451_601_1_0.79, 0.785156
1452_601_1_0.77, 0.773438
1453_601_1_0.60, 0.603516
1454_6_1_2.00, 2.0
1455_601_1_0.62, 0.625
1456_201_1_0.75, 0.751953
1457_603_1_0.75, 0.746094
1458_601_1_0.71, 0.712891
1459_4_1_2.00, 2.0
1460_7_1_2.00, 2.0
1461_601_1_0.75, 0.751953
1462_601_1_0.65, 0.650391
1463_601_1_0.66, 0.658203
1464_300_1_0.66, 0.658203
1465_251_1_0.62, 0.625
1466_201_1_0.59, 0.589844
1469_601_1_0.70, 0.695312
1470_601_1_0.70, 0.695312
1471_202_1_0.70, 0.695312
1472_551_1_0.70, 0.7
1473_601_1_0.64, 0.642578
1474_202_1_0.70, 0.697266
1476_203_1_0.59, 0.589844
1477_6_1_2.00, 2.0
1478_4_1_2.00, 2.0
1479_202_1_0.62, 0.625
1480_4_1_2.00, 2.0
1481_8_1_2.00, 2.0
1482_601_1_0.72, 0.71875
1483_601_1_0.74, 0.742188
1484_6_1_2.00, 2.0
1485_601_1_0.65, 0.648438
1487_250_1_0.62, 0.62
1488_602_1_0.66, 0.664062
1489_203_1_0.80, 0.8
1490_601_1_0.84, 0.839844
1491_601_1_0.62, 0.625
1492_601_1_0.60, 0.595703
1493_651_1_1.00, 1.0
1494_351_1_0.61, 0.607422
1495_6_1_2.00, 2.0
1496_400_1_1.25, 1.25
1497_601_1_0.62, 0.619141
1498_6_1_2.00, 2.0
1499_250_1_0.80, 0.8
1500_900_1_0.70, 0.703125
1501_202_1_0.65, 0.652344
1502_202_1_0.75, 0.751953
1503_201_1_0.64, 0.640625
1504_601_1_0.73, 0.732422
1505_6_1_2.00, 2.0
1506_6_1_2.00, 2.0
